"chromosomeName"	"start"	"end"	"readsL"	"readsR"	"isNonBlind"	"leftFragEndValid"	"rightFragEndValid"
10	70003108	70003682	1	0	TRUE	TRUE	TRUE
10	70003687	70004235	212	0	TRUE	TRUE	TRUE
10	70004240	70004285	1	0	FALSE	TRUE	TRUE
10	70004290	70004661	1272	0	TRUE	TRUE	FALSE
10	70004666	70004962	0	0	TRUE	FALSE	TRUE
10	70004967	70005050	37	15	FALSE	TRUE	TRUE
10	70005055	70005145	1	131	FALSE	TRUE	TRUE
10	70005150	70005184	2	2	FALSE	TRUE	TRUE
10	70005189	70005467	2	1	TRUE	TRUE	TRUE
10	70005472	70005686	65	4	TRUE	FALSE	FALSE
10	70005691	70005762	10	0	FALSE	FALSE	TRUE
10	70005767	70005919	15	10	TRUE	TRUE	TRUE
10	70005924	70006005	1	3	FALSE	FALSE	TRUE
10	70006010	70006098	27	11	FALSE	TRUE	TRUE
10	70006103	70006569	0	0	TRUE	TRUE	FALSE
10	70006574	70006726	115	74	TRUE	FALSE	FALSE
10	70006731	70007034	8	3	TRUE	TRUE	FALSE
10	70007039	70007153	1	118	FALSE	TRUE	TRUE
10	70007158	70007265	2	1	TRUE	TRUE	TRUE
10	70007270	70007275	3	7	FALSE	FALSE	FALSE
10	70007280	70007291	0	10	FALSE	FALSE	FALSE
10	70007296	70007485	1	13	FALSE	TRUE	TRUE
10	70007490	70007558	0	9	TRUE	FALSE	TRUE
10	70007563	70007619	0	11	FALSE	TRUE	TRUE
10	70007624	70007874	7	0	FALSE	TRUE	TRUE
10	70007879	70008183	2	3	TRUE	TRUE	TRUE
10	70008188	70008366	14	45	TRUE	FALSE	FALSE
10	70008371	70008789	73	19	TRUE	FALSE	FALSE
10	70008794	70008927	578	2	FALSE	TRUE	FALSE
10	70008932	70009185	1	4	TRUE	TRUE	TRUE
10	70009190	70009316	0	3	FALSE	TRUE	TRUE
10	70009321	70009564	2	24	TRUE	FALSE	TRUE
10	70009569	70009583	7	1	FALSE	FALSE	FALSE
10	70009588	70009745	16	0	FALSE	TRUE	TRUE
10	70009750	70009764	0	39	FALSE	FALSE	FALSE
10	70009769	70009895	3	2	TRUE	FALSE	TRUE
10	70009900	70009950	0	6	FALSE	TRUE	TRUE
10	70009955	70010574	9	4	TRUE	FALSE	TRUE
10	70010579	70010590	2	34	FALSE	FALSE	FALSE
10	70010595	70010712	3	2	FALSE	TRUE	TRUE
10	70010717	70011294	241	0	FALSE	TRUE	TRUE
10	70011299	70011404	4	24	TRUE	TRUE	TRUE
10	70011409	70011667	1	118	FALSE	TRUE	TRUE
10	70011672	70012195	2	20	TRUE	TRUE	TRUE
10	70012200	70012257	0	136	FALSE	TRUE	TRUE
10	70012262	70012297	2	0	FALSE	TRUE	TRUE
10	70012302	70012348	2	151	FALSE	TRUE	TRUE
10	70012353	70012373	38	0	FALSE	FALSE	FALSE
10	70012378	70012378	0	2	FALSE	FALSE	FALSE
10	70012383	70012472	0	157	FALSE	TRUE	TRUE
10	70012477	70012624	4	2	FALSE	TRUE	TRUE
10	70012629	70013106	1	3	TRUE	FALSE	FALSE
10	70013111	70013140	0	338	FALSE	TRUE	TRUE
10	70013145	70013607	6	7	FALSE	TRUE	TRUE
10	70013612	70013779	84	0	FALSE	TRUE	TRUE
10	70013784	70013918	4	14	FALSE	TRUE	TRUE
10	70013923	70014137	2	0	TRUE	TRUE	FALSE
10	70014142	70014182	5	6	FALSE	FALSE	FALSE
10	70014187	70014372	0	1	TRUE	FALSE	TRUE
10	70014377	70014479	10	0	FALSE	TRUE	TRUE
10	70014484	70014607	0	6	FALSE	TRUE	TRUE
10	70014612	70015235	0	2	TRUE	TRUE	FALSE
10	70015240	70015589	1	0	FALSE	FALSE	TRUE
10	70015594	70015936	0	1	TRUE	TRUE	TRUE
10	70015941	70015981	33	0	FALSE	TRUE	TRUE
10	70015986	70015991	0	7	FALSE	FALSE	FALSE
10	70015996	70016075	92	73	FALSE	FALSE	FALSE
10	70016080	70016252	0	37	FALSE	FALSE	TRUE
10	70016257	70016267	17	4	FALSE	FALSE	FALSE
10	70016272	70016321	10	2	FALSE	TRUE	TRUE
10	70016326	70016346	3	8	FALSE	FALSE	FALSE
10	70016351	70016378	94	2	FALSE	TRUE	TRUE
10	70016383	70016404	134	1	FALSE	FALSE	FALSE
10	70016409	70016624	2	0	FALSE	TRUE	TRUE
10	70016629	70016718	4	1	TRUE	TRUE	TRUE
10	70016723	70016910	14	153	TRUE	TRUE	TRUE
10	70016915	70016946	0	0	FALSE	TRUE	TRUE
10	70016951	70016992	258	22	FALSE	TRUE	TRUE
10	70016997	70017738	6	3	TRUE	TRUE	TRUE
10	70017743	70017855	12	0	FALSE	TRUE	TRUE
10	70017860	70017899	17	1	FALSE	TRUE	TRUE
10	70017904	70018037	0	47	TRUE	TRUE	TRUE
10	70018042	70018237	1443	237	FALSE	TRUE	TRUE
10	70018242	70018710	2	12	TRUE	TRUE	TRUE
10	70018715	70018799	59	1	FALSE	TRUE	FALSE
10	70018804	70019329	2	1	FALSE	TRUE	TRUE
10	70019334	70019390	4	0	TRUE	TRUE	FALSE
10	70019395	70019504	8	19	FALSE	TRUE	TRUE
10	70019509	70020072	122	0	TRUE	FALSE	TRUE
10	70020077	70020139	35	25	FALSE	TRUE	TRUE
10	70020144	70020169	11	0	FALSE	TRUE	TRUE
10	70020174	70020192	21	4	TRUE	FALSE	FALSE
10	70020197	70020204	322	1	FALSE	FALSE	FALSE
10	70020209	70020342	44	6	TRUE	TRUE	FALSE
10	70020347	70020434	52	2	FALSE	TRUE	TRUE
10	70020439	70020872	11	3	TRUE	TRUE	TRUE
10	70020877	70020953	302	2	FALSE	TRUE	TRUE
10	70020958	70021039	27	86	FALSE	TRUE	TRUE
10	70021044	70021189	2	28	TRUE	TRUE	TRUE
10	70021194	70021577	1	4	FALSE	TRUE	TRUE
10	70021582	70021894	22	48	TRUE	TRUE	TRUE
10	70021899	70022183	2	1	TRUE	TRUE	TRUE
10	70022188	70022239	2	12	FALSE	FALSE	FALSE
10	70022244	70022363	0	0	TRUE	FALSE	TRUE
10	70022368	70022468	1	3	FALSE	TRUE	FALSE
10	70022473	70022525	7	68	FALSE	TRUE	FALSE
10	70022530	70022555	0	2	FALSE	TRUE	TRUE
10	70022560	70022575	66	4	FALSE	FALSE	FALSE
10	70022580	70022642	10	2	FALSE	TRUE	TRUE
10	70022647	70022710	9	2	FALSE	TRUE	TRUE
10	70022715	70022736	21	0	FALSE	FALSE	FALSE
10	70022741	70022847	1	2	FALSE	FALSE	TRUE
10	70022852	70022905	2	37	FALSE	TRUE	TRUE
10	70022910	70023448	26	3	FALSE	TRUE	TRUE
10	70023453	70023698	8	0	FALSE	TRUE	TRUE
10	70023703	70023820	167	186	FALSE	TRUE	TRUE
10	70023825	70024347	0	3	TRUE	TRUE	TRUE
10	70024352	70024355	5	2	FALSE	FALSE	FALSE
10	70024360	70024902	1	2	TRUE	TRUE	TRUE
10	70024907	70024912	40	722	FALSE	FALSE	FALSE
10	70024917	70025143	19	0	TRUE	TRUE	TRUE
10	70025148	70025280	2	8	TRUE	TRUE	TRUE
10	70025285	70025325	0	2	FALSE	FALSE	FALSE
10	70025330	70025628	8	6	TRUE	FALSE	TRUE
10	70025633	70025705	2	10	TRUE	TRUE	FALSE
10	70025710	70025993	3	29	FALSE	TRUE	TRUE
10	70025998	70026190	11	1	FALSE	TRUE	TRUE
10	70026195	70026427	10	12	FALSE	TRUE	TRUE
10	70026432	70026510	14	5	TRUE	TRUE	FALSE
10	70026515	70026554	0	2	FALSE	TRUE	TRUE
10	70026559	70026564	8	18	FALSE	FALSE	FALSE
10	70026569	70026666	3	6	TRUE	TRUE	FALSE
10	70026671	70026737	10	3	TRUE	TRUE	FALSE
10	70026742	70027362	1	0	TRUE	TRUE	TRUE
10	70027367	70027384	0	2	FALSE	FALSE	FALSE
10	70027389	70027516	3	8	TRUE	TRUE	TRUE
10	70027521	70027706	1	10	FALSE	TRUE	FALSE
10	70027711	70027842	4	582	FALSE	TRUE	TRUE
10	70027847	70028024	4	69	FALSE	TRUE	TRUE
10	70028029	70028198	1	224	TRUE	TRUE	TRUE
10	70028203	70028253	8	2	FALSE	FALSE	TRUE
10	70028258	70028509	582	691	TRUE	FALSE	TRUE
10	70028514	70028643	1	53	TRUE	TRUE	TRUE
10	70028648	70028708	67	6	FALSE	TRUE	TRUE
10	70028713	70028994	2	20	FALSE	TRUE	TRUE
10	70028999	70029047	1	7	FALSE	TRUE	TRUE
10	70029052	70029176	0	0	FALSE	TRUE	TRUE
10	70029181	70029334	78	2	FALSE	TRUE	TRUE
10	70029339	70029550	2	2	TRUE	TRUE	FALSE
10	70029555	70029737	1	1	TRUE	FALSE	TRUE
10	70029742	70029869	3	2	TRUE	FALSE	TRUE
10	70029874	70030043	1	826	FALSE	TRUE	TRUE
10	70030048	70030422	151	9	TRUE	TRUE	FALSE
10	70030427	70030468	0	0	FALSE	TRUE	TRUE
10	70030473	70030513	6	1	TRUE	FALSE	FALSE
10	70030518	70030548	2	12	FALSE	TRUE	TRUE
10	70030553	70030767	0	673	FALSE	TRUE	TRUE
10	70030772	70030887	82	1	FALSE	TRUE	TRUE
10	70030892	70031065	65	0	FALSE	TRUE	TRUE
10	70031070	70031104	18	285	FALSE	TRUE	TRUE
10	70031109	70031179	2	2	FALSE	TRUE	TRUE
10	70031184	70031522	3	0	TRUE	TRUE	FALSE
10	70031527	70031604	0	0	FALSE	TRUE	TRUE
10	70031609	70031664	3	23	FALSE	TRUE	TRUE
10	70031669	70031687	44	0	FALSE	FALSE	FALSE
10	70031692	70031728	0	33	FALSE	TRUE	TRUE
10	70031733	70031808	51	0	FALSE	FALSE	FALSE
10	70031813	70032034	2	762	TRUE	FALSE	TRUE
10	70032039	70032118	22	1	FALSE	FALSE	FALSE
10	70032123	70032708	2	112	TRUE	FALSE	TRUE
10	70032713	70032724	45	1	FALSE	FALSE	FALSE
10	70032729	70032838	246	8	FALSE	TRUE	TRUE
10	70032843	70032890	48	0	FALSE	TRUE	FALSE
10	70032895	70032936	55	92	FALSE	TRUE	TRUE
10	70032941	70032943	1	2	FALSE	FALSE	FALSE
10	70032948	70032979	2	268	FALSE	FALSE	FALSE
10	70032984	70033186	2	1	FALSE	TRUE	TRUE
10	70033191	70033261	1	13	FALSE	TRUE	TRUE
10	70033266	70033294	2	0	FALSE	TRUE	TRUE
10	70033299	70033339	5	2	FALSE	TRUE	TRUE
10	70033344	70033374	2	0	FALSE	TRUE	TRUE
10	70033379	70033428	2	2	FALSE	TRUE	TRUE
10	70033433	70033454	9	7	FALSE	FALSE	FALSE
10	70033459	70033743	88	13	TRUE	TRUE	TRUE
10	70033748	70033778	1	3	FALSE	TRUE	TRUE
10	70033783	70034203	17	0	TRUE	TRUE	TRUE
10	70034208	70034484	5	2	FALSE	TRUE	TRUE
10	70034489	70034627	25	0	FALSE	TRUE	TRUE
10	70034632	70034976	0	3	TRUE	TRUE	TRUE
10	70034981	70035395	39	0	FALSE	TRUE	TRUE
10	70035400	70035550	0	2	TRUE	TRUE	TRUE
10	70035555	70035571	52	3	FALSE	FALSE	FALSE
10	70035576	70035645	0	10	FALSE	TRUE	TRUE
10	70035650	70035997	2	55	TRUE	TRUE	TRUE
10	70036002	70036087	4	8	TRUE	TRUE	FALSE
10	70036092	70036248	8	0	FALSE	TRUE	TRUE
10	70036253	70036289	0	3	FALSE	TRUE	TRUE
10	70036294	70036591	0	4	FALSE	TRUE	FALSE
10	70036596	70036620	4	14	FALSE	FALSE	FALSE
10	70036625	70036639	103	0	FALSE	FALSE	FALSE
10	70036644	70036707	21	2	TRUE	FALSE	TRUE
10	70036712	70036716	7	26	FALSE	FALSE	FALSE
10	70036721	70036831	0	0	FALSE	TRUE	FALSE
10	70036836	70037443	0	6	TRUE	FALSE	TRUE
10	70037448	70037584	37	68	TRUE	FALSE	TRUE
10	70037589	70037660	190	0	FALSE	FALSE	TRUE
10	70037665	70037787	164	10	FALSE	TRUE	TRUE
10	70037792	70037939	3	11	TRUE	TRUE	FALSE
10	70037944	70038082	0	0	FALSE	TRUE	TRUE
10	70038087	70038147	0	6	FALSE	TRUE	TRUE
10	70038152	70038375	1	11	FALSE	TRUE	TRUE
10	70038380	70038493	64	51	FALSE	TRUE	FALSE
10	70038498	70038533	1	0	FALSE	TRUE	TRUE
10	70038538	70038659	1	23	TRUE	TRUE	TRUE
10	70038664	70038677	101	1	FALSE	FALSE	FALSE
10	70038682	70038683	19	11	FALSE	FALSE	FALSE
10	70038688	70038700	23	1	FALSE	FALSE	FALSE
10	70038705	70038921	2	0	FALSE	TRUE	TRUE
10	70038926	70038992	2	0	FALSE	TRUE	TRUE
10	70038997	70039037	0	0	FALSE	TRUE	TRUE
10	70039042	70039549	2	6	TRUE	TRUE	FALSE
10	70039554	70039744	0	2	FALSE	TRUE	FALSE
10	70039749	70039823	19	8	FALSE	TRUE	FALSE
10	70039828	70040330	42	2	TRUE	FALSE	TRUE
10	70040335	70040358	4	89	FALSE	FALSE	FALSE
10	70040363	70040483	3	177	TRUE	TRUE	FALSE
10	70040488	70040493	3	19	FALSE	FALSE	FALSE
10	70040498	70040748	0	2	TRUE	FALSE	TRUE
10	70040753	70040820	0	1	FALSE	TRUE	TRUE
10	70040825	70041047	6	0	FALSE	TRUE	FALSE
10	70041052	70041127	5	19	TRUE	FALSE	TRUE
10	70041132	70041278	10	0	FALSE	TRUE	TRUE
10	70041283	70041671	2	65	TRUE	TRUE	FALSE
10	70041676	70041822	3	38	TRUE	FALSE	TRUE
10	70041827	70041988	3	1	TRUE	TRUE	FALSE
10	70041993	70042033	3	33	FALSE	FALSE	FALSE
10	70042038	70042078	9	9	FALSE	FALSE	TRUE
10	70042083	70042330	3	1	TRUE	TRUE	TRUE
10	70042335	70042486	1	44	FALSE	TRUE	TRUE
10	70042491	70042519	30	2	FALSE	TRUE	TRUE
10	70042524	70042919	4	76	TRUE	TRUE	TRUE
10	70042924	70043115	2	0	FALSE	TRUE	TRUE
10	70043120	70043150	19	0	FALSE	TRUE	TRUE
10	70043155	70043417	1	0	FALSE	TRUE	TRUE
10	70043422	70043612	152	0	TRUE	TRUE	TRUE
10	70043617	70043647	0	1	FALSE	FALSE	FALSE
10	70043652	70043702	2	13	FALSE	FALSE	FALSE
10	70043707	70043782	53	6	TRUE	TRUE	TRUE
10	70043787	70043820	0	4	FALSE	TRUE	TRUE
10	70043825	70044992	0	0	TRUE	TRUE	TRUE
10	70044997	70045003	2	0	FALSE	FALSE	FALSE
10	70045008	70045104	1	0	FALSE	TRUE	TRUE
10	70045109	70045501	1	2	TRUE	TRUE	TRUE
10	70045506	70045583	3	5	FALSE	TRUE	TRUE
10	70045588	70045591	6	19	FALSE	FALSE	FALSE
10	70045596	70045636	0	0	FALSE	FALSE	FALSE
10	70045641	70045988	6	6	TRUE	FALSE	FALSE
10	70045993	70046123	485	9	FALSE	TRUE	TRUE
10	70046128	70046328	4	11	FALSE	TRUE	TRUE
10	70046333	70046374	8	0	FALSE	TRUE	FALSE
10	70046379	70046699	5	0	TRUE	TRUE	FALSE
10	70046704	70046745	0	0	FALSE	FALSE	TRUE
10	70046750	70047155	1389	0	FALSE	FALSE	TRUE
10	70047160	70047421	0	3	FALSE	TRUE	TRUE
10	70047426	70047551	1	9	FALSE	TRUE	TRUE
10	70047556	70047628	138	4	TRUE	FALSE	TRUE
10	70047633	70047767	1	0	FALSE	TRUE	TRUE
10	70047772	70047893	206	16	FALSE	TRUE	TRUE
10	70047898	70048074	0	2	FALSE	TRUE	TRUE
10	70048079	70048590	5	12	TRUE	TRUE	TRUE
10	70048595	70048807	0	0	FALSE	TRUE	TRUE
10	70048812	70048880	2	33	TRUE	FALSE	TRUE
10	70048885	70049099	2	8	TRUE	TRUE	TRUE
10	70049104	70049143	488	1	FALSE	FALSE	FALSE
10	70049148	70049530	2	1	TRUE	TRUE	TRUE
10	70049535	70049733	3	0	TRUE	TRUE	FALSE
10	70049738	70049929	0	3	FALSE	TRUE	TRUE
10	70049934	70050161	268	17	TRUE	TRUE	TRUE
10	70050166	70050289	0	18	TRUE	TRUE	FALSE
10	70050294	70050333	8	20	FALSE	TRUE	FALSE
10	70050338	70050343	3	508	FALSE	FALSE	FALSE
10	70050348	70050613	0	1	TRUE	TRUE	TRUE
10	70050618	70050710	1	4	FALSE	TRUE	TRUE
10	70050715	70050744	0	0	FALSE	TRUE	TRUE
10	70050749	70050879	2	67	FALSE	TRUE	TRUE
10	70050884	70050974	3	0	FALSE	TRUE	TRUE
10	70050979	70051048	0	25	FALSE	TRUE	TRUE
10	70051053	70051111	0	9	FALSE	TRUE	TRUE
10	70051116	70051128	6	1	FALSE	FALSE	FALSE
10	70051133	70051139	6	4	FALSE	FALSE	FALSE
10	70051144	70051173	0	2	FALSE	TRUE	TRUE
10	70051178	70051365	0	4	FALSE	TRUE	TRUE
10	70051370	70051564	107	7	FALSE	TRUE	TRUE
10	70051569	70051786	0	7	TRUE	TRUE	TRUE
10	70051791	70051987	7	2	FALSE	TRUE	TRUE
10	70051992	70052046	3	6	FALSE	TRUE	TRUE
10	70052051	70052288	332	0	TRUE	TRUE	TRUE
10	70052293	70052465	2	1	TRUE	FALSE	TRUE
10	70052470	70052761	1	30	FALSE	FALSE	FALSE
10	70052766	70052895	0	0	FALSE	TRUE	FALSE
10	70052900	70053125	3	11	FALSE	TRUE	TRUE
10	70053130	70053240	30	43	FALSE	TRUE	TRUE
10	70053245	70053546	92	256	FALSE	TRUE	FALSE
10	70053551	70053839	7	1296	TRUE	FALSE	TRUE
10	70053844	70054082	0	8	TRUE	TRUE	FALSE
10	70054087	70054104	0	14	FALSE	FALSE	FALSE
10	70054109	70054329	1	12	FALSE	TRUE	TRUE
10	70054334	70054638	1	2	FALSE	TRUE	TRUE
10	70054643	70054984	1	2	TRUE	FALSE	TRUE
10	70054989	70055383	61	617	TRUE	FALSE	TRUE
10	70055388	70055433	10	1	TRUE	FALSE	FALSE
10	70055438	70055523	1	0	TRUE	TRUE	FALSE
10	70055528	70055896	3	0	TRUE	FALSE	TRUE
10	70055901	70056061	1	4	FALSE	TRUE	TRUE
10	70056066	70056160	148	2	TRUE	TRUE	FALSE
10	70056165	70056214	5	21	FALSE	TRUE	TRUE
10	70056219	70056232	2	0	FALSE	FALSE	FALSE
10	70056237	70056380	0	0	TRUE	TRUE	TRUE
10	70056385	70056579	0	26	TRUE	TRUE	FALSE
10	70056584	70056724	4	5	FALSE	TRUE	TRUE
10	70056729	70056916	1	39	TRUE	TRUE	TRUE
10	70056921	70057154	42	845	TRUE	TRUE	TRUE
10	70057159	70057171	3	3	FALSE	FALSE	FALSE
10	70057176	70057588	3	2	TRUE	TRUE	TRUE
10	70057593	70057747	313	2	FALSE	FALSE	TRUE
10	70057752	70057871	123	0	FALSE	TRUE	TRUE
10	70057876	70057958	0	3	TRUE	TRUE	TRUE
10	70057963	70058087	13	0	TRUE	FALSE	TRUE
10	70058092	70058118	0	4	FALSE	FALSE	TRUE
10	70058123	70058273	15	171	TRUE	FALSE	TRUE
10	70058278	70058501	9	151	FALSE	TRUE	TRUE
10	70058506	70059233	82	3	TRUE	TRUE	TRUE
10	70059238	70059288	20	0	FALSE	TRUE	TRUE
10	70059293	70059427	0	8	TRUE	TRUE	FALSE
10	70059432	70059563	5	2	FALSE	FALSE	FALSE
10	70059568	70059631	29	44	FALSE	FALSE	TRUE
10	70059636	70059801	2	2	TRUE	TRUE	TRUE
10	70059806	70059846	2	0	FALSE	FALSE	FALSE
10	70059851	70059926	9	1	FALSE	TRUE	TRUE
10	70059931	70060034	16	6	FALSE	TRUE	TRUE
10	70060039	70060066	5	9	FALSE	TRUE	TRUE
10	70060071	70060132	44	17	FALSE	TRUE	TRUE
10	70060137	70060394	3	2	TRUE	TRUE	TRUE
10	70060399	70060851	491	1	TRUE	TRUE	TRUE
10	70060856	70060931	12	21	TRUE	FALSE	FALSE
10	70060936	70061173	0	148	FALSE	TRUE	TRUE
10	70061178	70061216	15	0	FALSE	TRUE	TRUE
10	70061221	70061731	2	38	TRUE	TRUE	TRUE
10	70061736	70061801	15	0	FALSE	TRUE	TRUE
10	70061806	70061993	49	54	FALSE	TRUE	TRUE
10	70061998	70062551	1	143	TRUE	TRUE	FALSE
10	70062556	70062673	429	0	FALSE	TRUE	TRUE
10	70062678	70062752	2	3	FALSE	TRUE	TRUE
10	70062757	70062974	83	2	FALSE	TRUE	FALSE
10	70062979	70063041	0	5	FALSE	TRUE	TRUE
10	70063046	70063238	0	1	TRUE	FALSE	TRUE
10	70063243	70063721	2	6	FALSE	TRUE	TRUE
10	70063726	70064036	26	13	FALSE	TRUE	TRUE
10	70064041	70064174	5	27	FALSE	TRUE	TRUE
10	70064179	70064503	51	59	FALSE	TRUE	TRUE
10	70064508	70064511	1	5	FALSE	FALSE	FALSE
10	70064516	70064611	2	0	FALSE	TRUE	TRUE
10	70064616	70065180	0	0	FALSE	TRUE	TRUE
10	70065185	70065371	0	1	TRUE	TRUE	TRUE
10	70065376	70065615	0	1	TRUE	FALSE	TRUE
10	70065620	70066378	84	3	TRUE	TRUE	TRUE
10	70066383	70067065	1	23	TRUE	TRUE	TRUE
10	70067070	70067316	2	2	TRUE	TRUE	FALSE
10	70067321	70067456	0	323	FALSE	FALSE	FALSE
10	70067461	70067534	0	2	TRUE	FALSE	FALSE
10	70067539	70067581	151	1	FALSE	TRUE	TRUE
10	70067586	70067599	0	352	FALSE	FALSE	FALSE
10	70067604	70067926	20	0	TRUE	TRUE	TRUE
10	70067931	70068414	2	0	TRUE	TRUE	FALSE
10	70068419	70068496	1	1	FALSE	FALSE	FALSE
10	70068501	70068598	2	2	TRUE	FALSE	TRUE
10	70068603	70068754	2	3	FALSE	FALSE	TRUE
10	70068759	70068878	4	1	FALSE	TRUE	TRUE
10	70068883	70069379	2	2	TRUE	TRUE	FALSE
10	70069384	70069424	163	1	FALSE	FALSE	TRUE
10	70069429	70069434	5	55	FALSE	FALSE	FALSE
10	70069439	70069752	0	0	TRUE	FALSE	FALSE
10	70069757	70070098	1	2	FALSE	TRUE	TRUE
10	70070103	70070272	10	1	FALSE	TRUE	TRUE
10	70070277	70070512	4	2	TRUE	FALSE	TRUE
10	70070517	70070709	0	1	FALSE	TRUE	TRUE
10	70070714	70070791	7	43	FALSE	TRUE	TRUE
10	70070796	70071015	0	0	TRUE	TRUE	FALSE
10	70071020	70071068	0	30	FALSE	FALSE	TRUE
10	70071073	70071258	2	0	TRUE	FALSE	FALSE
10	70071263	70071368	0	2	TRUE	TRUE	FALSE
10	70071373	70071378	0	0	FALSE	FALSE	FALSE
10	70071383	70071462	3	4	FALSE	FALSE	TRUE
10	70071467	70071976	2	0	TRUE	TRUE	TRUE
10	70071981	70072520	3	0	FALSE	TRUE	TRUE
10	70072525	70072568	168	21	FALSE	TRUE	FALSE
10	70072573	70072815	1	0	TRUE	FALSE	TRUE
10	70072820	70072870	1	2	FALSE	TRUE	TRUE
10	70072875	70073387	5	123	TRUE	FALSE	TRUE
10	70073392	70074012	1	1	TRUE	TRUE	FALSE
10	70074017	70074201	3	3	FALSE	TRUE	TRUE
10	70074206	70074700	0	831	FALSE	TRUE	FALSE
10	70074705	70074745	581	38	FALSE	TRUE	TRUE
10	70074750	70074946	2	5	TRUE	FALSE	TRUE
10	70074951	70075066	0	0	FALSE	TRUE	TRUE
10	70075071	70075156	137	0	FALSE	FALSE	FALSE
10	70075161	70075201	2	581	FALSE	FALSE	TRUE
10	70075206	70075435	136	4	TRUE	TRUE	TRUE
10	70075440	70075564	2	2	FALSE	TRUE	TRUE
10	70075569	70076011	17	0	FALSE	TRUE	TRUE
10	70076016	70076504	0	68	TRUE	TRUE	TRUE
10	70076509	70076723	2	93	FALSE	FALSE	FALSE
10	70076728	70076823	0	563	FALSE	TRUE	TRUE
10	70076828	70077164	7	4	FALSE	TRUE	TRUE
10	70077169	70077367	0	3	FALSE	TRUE	FALSE
10	70077372	70077416	12	0	FALSE	FALSE	TRUE
10	70077421	70077422	41	0	FALSE	FALSE	FALSE
10	70077427	70078171	0	0	TRUE	FALSE	TRUE
10	70078176	70078235	5	9	FALSE	TRUE	TRUE
10	70078240	70079023	3	2	TRUE	TRUE	TRUE
10	70079028	70079030	1	0	FALSE	FALSE	FALSE
10	70079035	70079060	3	0	FALSE	TRUE	TRUE
10	70079065	70079254	14	2	TRUE	TRUE	FALSE
10	70079259	70079724	0	0	TRUE	FALSE	FALSE
10	70079729	70079778	2	27	FALSE	FALSE	TRUE
10	70079783	70079943	0	2	TRUE	FALSE	TRUE
10	70079948	70080125	1366	26	FALSE	TRUE	TRUE
10	70080130	70080554	0	0	TRUE	TRUE	TRUE
10	70080559	70080670	6	4	TRUE	TRUE	TRUE
10	70080675	70080857	111	7	TRUE	TRUE	FALSE
10	70080862	70081179	0	87	TRUE	TRUE	TRUE
10	70081184	70081261	3	5	FALSE	TRUE	TRUE
10	70081266	70081387	3	3	FALSE	TRUE	TRUE
10	70081392	70081784	0	16	FALSE	TRUE	TRUE
10	70081789	70081865	0	3	TRUE	TRUE	FALSE
10	70081870	70081876	12	0	FALSE	FALSE	FALSE
10	70081881	70082017	293	0	FALSE	TRUE	TRUE
10	70082022	70082280	0	5	TRUE	TRUE	TRUE
10	70082285	70082368	3	2	TRUE	FALSE	FALSE
10	70082373	70082476	43	4	FALSE	FALSE	TRUE
10	70082481	70082938	0	4	TRUE	TRUE	FALSE
10	70082943	70083043	2	5	TRUE	FALSE	TRUE
10	70083048	70083099	0	15	TRUE	FALSE	FALSE
10	70083104	70083242	0	1	FALSE	TRUE	TRUE
10	70083247	70083740	0	3	TRUE	TRUE	TRUE
10	70083745	70083855	5	0	FALSE	TRUE	TRUE
10	70083860	70083957	21	41	FALSE	TRUE	TRUE
10	70083962	70084087	2	1	TRUE	TRUE	FALSE
10	70084092	70084132	0	2	FALSE	FALSE	FALSE
10	70084137	70084166	14	2	TRUE	FALSE	FALSE
10	70084171	70084515	617	0	FALSE	FALSE	FALSE
10	70084520	70084571	0	2	FALSE	TRUE	FALSE
10	70084576	70084616	0	0	TRUE	FALSE	FALSE
10	70084621	70084661	0	68	FALSE	FALSE	FALSE
10	70084666	70084815	68	44	TRUE	TRUE	FALSE
10	70084820	70085055	1	2	FALSE	FALSE	TRUE
10	70085060	70085135	5	65	TRUE	TRUE	FALSE
10	70085140	70085490	1	16	TRUE	TRUE	TRUE
10	70085495	70085582	0	61	TRUE	FALSE	TRUE
10	70085587	70085937	3	3	FALSE	TRUE	FALSE
10	70085942	70085947	30	1	FALSE	FALSE	FALSE
10	70085952	70085995	4	3	FALSE	TRUE	TRUE
10	70086000	70086075	1	0	TRUE	FALSE	TRUE
10	70086080	70086431	1	1	FALSE	TRUE	TRUE
10	70086436	70086526	6	15	FALSE	TRUE	TRUE
10	70086531	70086584	0	0	FALSE	TRUE	FALSE
10	70086589	70086618	1	0	FALSE	TRUE	FALSE
10	70086623	70086673	1	0	FALSE	FALSE	FALSE
10	70086678	70086992	50	6	TRUE	FALSE	TRUE
10	70086997	70087215	254	0	TRUE	TRUE	TRUE
10	70087220	70087249	575	1	TRUE	FALSE	FALSE
10	70087254	70087300	1	0	FALSE	FALSE	TRUE
10	70087305	70087304	2	0	FALSE	FALSE	FALSE
10	70087309	70087384	0	25	FALSE	TRUE	TRUE
10	70087389	70088210	5	0	FALSE	FALSE	TRUE
10	70088215	70088249	6	0	FALSE	TRUE	TRUE
10	70088254	70088779	2	2	TRUE	TRUE	TRUE
10	70088784	70089110	5	2	TRUE	FALSE	TRUE
10	70089115	70089283	0	578	FALSE	TRUE	TRUE
10	70089288	70089950	0	0	FALSE	TRUE	TRUE
