"chromosomeName"	"start"	"end"	"readsL"	"readsR"	"isNonBlind"	"leftFragEndValid"	"rightFragEndValid"
10	70002813	70002933	463	430	FALSE	TRUE	TRUE
10	70002938	70002969	437	440	FALSE	TRUE	TRUE
10	70002974	70003103	2030	1989	TRUE	TRUE	TRUE
10	70003108	70003682	1583	1236	TRUE	TRUE	TRUE
10	70003687	70004235	888	1095	TRUE	TRUE	TRUE
10	70004240	70004285	0	259	FALSE	TRUE	TRUE
10	70004290	70004661	851	797	TRUE	TRUE	FALSE
10	70004666	70004962	1335	1066	TRUE	FALSE	TRUE
10	70004967	70005050	326	348	FALSE	TRUE	TRUE
10	70005055	70005145	359	348	FALSE	TRUE	TRUE
10	70005150	70005184	186	183	FALSE	TRUE	TRUE
10	70005189	70005467	875	816	TRUE	TRUE	TRUE
10	70005472	70005686	1447	1226	TRUE	FALSE	FALSE
10	70005691	70005762	277	0	FALSE	FALSE	TRUE
10	70005767	70005919	1253	1363	TRUE	TRUE	TRUE
10	70005924	70006005	254	335	FALSE	FALSE	TRUE
10	70006010	70006098	287	218	FALSE	TRUE	TRUE
10	70006103	70006569	1156	753	TRUE	TRUE	FALSE
10	70006574	70006726	1480	1354	TRUE	FALSE	FALSE
10	70006731	70007034	912	830	TRUE	TRUE	FALSE
10	70007039	70007153	220	144	FALSE	TRUE	TRUE
10	70007158	70007265	1065	1399	TRUE	TRUE	TRUE
10	70007270	70007275	129	190	FALSE	FALSE	FALSE
10	70007280	70007291	130	171	FALSE	FALSE	FALSE
10	70007296	70007485	200	197	FALSE	TRUE	TRUE
10	70007490	70007558	877	824	TRUE	FALSE	TRUE
10	70007563	70007619	211	210	FALSE	TRUE	TRUE
10	70007624	70007874	230	195	FALSE	TRUE	TRUE
10	70007879	70008183	898	921	TRUE	TRUE	TRUE
10	70008188	70008366	1057	914	TRUE	FALSE	FALSE
10	70008371	70008789	999	1165	TRUE	FALSE	FALSE
10	70008794	70008927	220	225	FALSE	TRUE	FALSE
10	70008932	70009185	974	906	TRUE	TRUE	TRUE
10	70009190	70009316	196	194	FALSE	TRUE	TRUE
10	70009321	70009564	884	862	TRUE	FALSE	TRUE
10	70009569	70009583	199	199	FALSE	FALSE	FALSE
10	70009588	70009745	220	171	FALSE	TRUE	TRUE
10	70009750	70009764	187	144	FALSE	FALSE	FALSE
10	70009769	70009895	0	1264	TRUE	FALSE	TRUE
10	70009900	70009950	169	152	FALSE	TRUE	TRUE
10	70009955	70010574	1162	781	TRUE	FALSE	TRUE
10	70010579	70010590	138	138	FALSE	FALSE	FALSE
10	70010595	70010712	214	164	FALSE	TRUE	TRUE
10	70010717	70011294	169	158	FALSE	TRUE	TRUE
10	70011299	70011404	763	741	TRUE	TRUE	TRUE
10	70011409	70011667	154	150	FALSE	TRUE	TRUE
10	70011672	70012195	530	967	TRUE	TRUE	TRUE
10	70012200	70012257	157	156	FALSE	TRUE	TRUE
10	70012262	70012297	139	139	FALSE	TRUE	TRUE
10	70012302	70012348	175	174	FALSE	TRUE	TRUE
10	70012353	70012373	177	150	FALSE	FALSE	FALSE
10	70012378	70012378	173	173	FALSE	FALSE	FALSE
10	70012383	70012472	98	97	FALSE	TRUE	TRUE
10	70012477	70012624	149	147	FALSE	TRUE	TRUE
10	70012629	70013106	665	625	TRUE	FALSE	FALSE
10	70013111	70013140	177	177	FALSE	TRUE	TRUE
10	70013145	70013607	163	156	FALSE	TRUE	TRUE
10	70013612	70013779	92	90	FALSE	TRUE	TRUE
10	70013784	70013918	114	112	FALSE	TRUE	TRUE
10	70013923	70014137	471	454	TRUE	TRUE	FALSE
10	70014142	70014182	143	143	FALSE	FALSE	FALSE
10	70014187	70014372	578	564	TRUE	FALSE	TRUE
10	70014377	70014479	85	83	FALSE	TRUE	TRUE
10	70014484	70014607	126	124	FALSE	TRUE	TRUE
10	70014612	70015235	796	751	TRUE	TRUE	FALSE
10	70015240	70015589	77	72	FALSE	FALSE	TRUE
10	70015594	70015936	917	894	TRUE	TRUE	TRUE
10	70015941	70015981	77	77	FALSE	TRUE	TRUE
10	70015986	70015991	82	82	FALSE	FALSE	FALSE
10	70015996	70016075	82	81	FALSE	FALSE	FALSE
10	70016080	70016252	152	150	FALSE	FALSE	TRUE
10	70016257	70016267	0	115	FALSE	FALSE	FALSE
10	70016272	70016321	147	146	FALSE	TRUE	TRUE
10	70016326	70016346	150	150	FALSE	FALSE	FALSE
10	70016351	70016378	82	81	FALSE	TRUE	TRUE
10	70016383	70016404	109	109	FALSE	FALSE	FALSE
10	70016409	70016624	113	110	FALSE	TRUE	TRUE
10	70016629	70016718	549	544	TRUE	TRUE	TRUE
10	70016723	70016910	410	399	TRUE	TRUE	TRUE
10	70016915	70016946	142	141	FALSE	TRUE	TRUE
10	70016951	70016992	66	65	FALSE	TRUE	TRUE
10	70016997	70017738	694	652	TRUE	TRUE	TRUE
10	70017743	70017855	93	92	FALSE	TRUE	TRUE
10	70017860	70017899	98	97	FALSE	TRUE	TRUE
10	70017904	70018037	295	288	TRUE	TRUE	TRUE
10	70018042	70018237	230	118	FALSE	TRUE	TRUE
10	70018242	70018710	277	254	TRUE	TRUE	TRUE
10	70018715	70018799	117	116	FALSE	TRUE	FALSE
10	70018804	70019329	38	33	FALSE	TRUE	TRUE
10	70019334	70019390	117	114	TRUE	TRUE	FALSE
10	70019395	70019504	60	114	FALSE	TRUE	TRUE
10	70019509	70020072	457	511	TRUE	FALSE	TRUE
10	70020077	70020139	0	39	FALSE	TRUE	TRUE
10	70020144	70020169	122	0	FALSE	TRUE	TRUE
10	70020174	70020192	2	896	TRUE	FALSE	FALSE
10	70020197	70020204	118	13	FALSE	FALSE	FALSE
10	70020209	70020342	358	664	TRUE	TRUE	FALSE
10	70020347	70020434	111	128	FALSE	TRUE	TRUE
10	70020439	70020872	889	889	TRUE	TRUE	TRUE
10	70020877	70020953	157	280	FALSE	TRUE	TRUE
10	70020958	70021039	180	277	FALSE	TRUE	TRUE
10	70021044	70021189	991	1115	TRUE	TRUE	TRUE
10	70021194	70021577	207	390	FALSE	TRUE	TRUE
10	70021582	70021894	1386	1955	TRUE	TRUE	TRUE
10	70021899	70022183	1568	1556	TRUE	TRUE	TRUE
10	70022188	70022239	321	285	FALSE	FALSE	FALSE
10	70022244	70022363	1723	1676	TRUE	FALSE	TRUE
10	70022368	70022468	327	210	FALSE	TRUE	FALSE
10	70022473	70022525	322	372	FALSE	TRUE	FALSE
10	70022530	70022555	296	172	FALSE	TRUE	TRUE
10	70022560	70022575	0	248	FALSE	FALSE	FALSE
10	70022580	70022642	299	361	FALSE	TRUE	TRUE
10	70022647	70022710	313	191	FALSE	TRUE	TRUE
10	70022715	70022736	234	318	FALSE	FALSE	FALSE
10	70022741	70022847	365	252	FALSE	FALSE	TRUE
10	70022852	70022905	0	160	FALSE	TRUE	TRUE
10	70022910	70023448	237	166	FALSE	TRUE	TRUE
10	70023453	70023698	136	94	FALSE	TRUE	TRUE
10	70023703	70023820	56	92	FALSE	TRUE	TRUE
10	70023825	70024347	395	503	TRUE	TRUE	TRUE
10	70024352	70024355	64	26	FALSE	FALSE	FALSE
10	70024360	70024902	0	0	TRUE	TRUE	TRUE
10	70024907	70024912	37	144	FALSE	FALSE	FALSE
10	70024917	70025143	0	423	TRUE	TRUE	TRUE
10	70025148	70025280	50	48	TRUE	TRUE	TRUE
10	70025285	70025325	0	41	FALSE	FALSE	FALSE
10	70025330	70025628	388	383	TRUE	FALSE	TRUE
10	70025633	70025705	285	300	TRUE	TRUE	FALSE
10	70025710	70025993	53	53	FALSE	TRUE	TRUE
10	70025998	70026190	73	73	FALSE	TRUE	TRUE
10	70026195	70026427	9	9	FALSE	TRUE	TRUE
10	70026432	70026510	0	194	TRUE	TRUE	FALSE
10	70026515	70026554	97	97	FALSE	TRUE	TRUE
10	70026559	70026564	101	101	FALSE	FALSE	FALSE
10	70026569	70026666	494	493	TRUE	TRUE	FALSE
10	70026671	70026737	0	0	TRUE	TRUE	FALSE
10	70026742	70027362	216	209	TRUE	TRUE	TRUE
10	70027367	70027384	27	27	FALSE	FALSE	FALSE
10	70027389	70027516	298	297	TRUE	TRUE	TRUE
10	70027521	70027706	0	0	FALSE	TRUE	FALSE
10	70027711	70027842	0	116	FALSE	TRUE	TRUE
10	70027847	70028024	50	14	FALSE	TRUE	TRUE
10	70028029	70028198	477	224	TRUE	TRUE	TRUE
10	70028203	70028253	86	86	FALSE	FALSE	TRUE
10	70028258	70028509	0	691	TRUE	FALSE	TRUE
10	70028514	70028643	112	53	TRUE	TRUE	TRUE
10	70028648	70028708	13	98	FALSE	TRUE	TRUE
10	70028713	70028994	0	4	FALSE	TRUE	TRUE
10	70028999	70029047	95	95	FALSE	TRUE	TRUE
10	70029052	70029176	0	54	FALSE	TRUE	TRUE
10	70029181	70029334	16	4	FALSE	TRUE	TRUE
10	70029339	70029550	0	0	TRUE	TRUE	FALSE
10	70029555	70029737	182	0	TRUE	FALSE	TRUE
10	70029742	70029869	17	17	TRUE	FALSE	TRUE
10	70029874	70030043	54	165	FALSE	TRUE	TRUE
10	70030048	70030422	151	385	TRUE	TRUE	FALSE
10	70030427	70030468	3	3	FALSE	TRUE	TRUE
10	70030473	70030513	14	14	TRUE	FALSE	FALSE
10	70030518	70030548	18	18	FALSE	TRUE	TRUE
10	70030553	70030767	39	135	FALSE	TRUE	TRUE
10	70030772	70030887	16	2	FALSE	TRUE	TRUE
10	70030892	70031065	13	37	FALSE	TRUE	TRUE
10	70031070	70031104	4	57	FALSE	TRUE	TRUE
10	70031109	70031179	93	93	FALSE	TRUE	TRUE
10	70031184	70031522	0	0	TRUE	TRUE	FALSE
10	70031527	70031604	50	50	FALSE	TRUE	TRUE
10	70031609	70031664	0	5	FALSE	TRUE	TRUE
10	70031669	70031687	0	0	FALSE	FALSE	FALSE
10	70031692	70031728	2	7	FALSE	TRUE	TRUE
10	70031733	70031808	10	48	FALSE	FALSE	FALSE
10	70031813	70032034	0	762	TRUE	FALSE	TRUE
10	70032039	70032118	4	52	FALSE	FALSE	FALSE
10	70032123	70032708	8	112	TRUE	FALSE	TRUE
10	70032713	70032724	9	1	FALSE	FALSE	FALSE
10	70032729	70032838	0	0	FALSE	TRUE	TRUE
10	70032843	70032890	10	0	FALSE	TRUE	FALSE
10	70032895	70032936	11	18	FALSE	TRUE	TRUE
10	70032941	70032943	35	35	FALSE	FALSE	FALSE
10	70032948	70032979	0	54	FALSE	FALSE	FALSE
10	70032984	70033186	0	0	FALSE	TRUE	TRUE
10	70033191	70033261	16	3	FALSE	TRUE	TRUE
10	70033266	70033294	49	49	FALSE	TRUE	TRUE
10	70033299	70033339	75	0	FALSE	TRUE	TRUE
10	70033344	70033374	22	21	FALSE	TRUE	TRUE
10	70033379	70033428	0	0	FALSE	TRUE	TRUE
10	70033433	70033454	2	1	FALSE	FALSE	FALSE
10	70033459	70033743	88	13	TRUE	TRUE	TRUE
10	70033748	70033778	56	56	FALSE	TRUE	TRUE
10	70033783	70034203	17	248	TRUE	TRUE	TRUE
10	70034208	70034484	1	43	FALSE	TRUE	TRUE
10	70034489	70034627	0	30	FALSE	TRUE	TRUE
10	70034632	70034976	213	3	TRUE	TRUE	TRUE
10	70034981	70035395	8	41	FALSE	TRUE	TRUE
10	70035400	70035550	0	216	TRUE	TRUE	TRUE
10	70035555	70035571	0	1	FALSE	FALSE	FALSE
10	70035576	70035645	67	2	FALSE	TRUE	TRUE
10	70035650	70035997	2	55	TRUE	TRUE	TRUE
10	70036002	70036087	4	8	TRUE	TRUE	FALSE
10	70036092	70036248	2	0	FALSE	TRUE	TRUE
10	70036253	70036289	53	1	FALSE	TRUE	TRUE
10	70036294	70036591	35	1	FALSE	TRUE	FALSE
10	70036596	70036620	1	3	FALSE	FALSE	FALSE
10	70036625	70036639	21	0	FALSE	FALSE	FALSE
10	70036644	70036707	21	2	TRUE	FALSE	TRUE
10	70036712	70036716	1	5	FALSE	FALSE	FALSE
10	70036721	70036831	2	2	FALSE	TRUE	FALSE
10	70036836	70037443	439	6	TRUE	FALSE	TRUE
10	70037448	70037584	37	68	TRUE	FALSE	TRUE
10	70037589	70037660	38	0	FALSE	FALSE	TRUE
10	70037665	70037787	33	2	FALSE	TRUE	TRUE
10	70037792	70037939	3	11	TRUE	TRUE	FALSE
10	70037944	70038082	80	80	FALSE	TRUE	TRUE
10	70038087	70038147	0	1	FALSE	TRUE	TRUE
10	70038152	70038375	0	2	FALSE	TRUE	TRUE
10	70038380	70038493	13	10	FALSE	TRUE	FALSE
10	70038498	70038533	0	58	FALSE	TRUE	TRUE
10	70038538	70038659	1	23	TRUE	TRUE	TRUE
10	70038664	70038677	20	0	FALSE	FALSE	FALSE
10	70038682	70038683	4	2	FALSE	FALSE	FALSE
10	70038688	70038700	5	0	FALSE	FALSE	FALSE
10	70038705	70038921	0	28	FALSE	TRUE	TRUE
10	70038926	70038992	0	37	FALSE	TRUE	TRUE
10	70038997	70039037	0	0	FALSE	TRUE	TRUE
10	70039042	70039549	2	6	TRUE	TRUE	FALSE
10	70039554	70039744	0	0	FALSE	TRUE	FALSE
10	70039749	70039823	4	2	FALSE	TRUE	FALSE
10	70039828	70040330	42	2	TRUE	FALSE	TRUE
10	70040335	70040358	1	18	FALSE	FALSE	FALSE
10	70040363	70040483	3	177	TRUE	TRUE	FALSE
10	70040488	70040493	1	4	FALSE	FALSE	FALSE
10	70040498	70040748	0	2	TRUE	FALSE	TRUE
10	70040753	70040820	0	0	FALSE	TRUE	TRUE
10	70040825	70041047	1	0	FALSE	TRUE	FALSE
10	70041052	70041127	5	19	TRUE	FALSE	TRUE
10	70041132	70041278	2	0	FALSE	TRUE	TRUE
10	70041283	70041671	2	65	TRUE	TRUE	FALSE
10	70041676	70041822	3	38	TRUE	FALSE	TRUE
10	70041827	70041988	3	1	TRUE	TRUE	FALSE
10	70041993	70042033	1	7	FALSE	FALSE	FALSE
10	70042038	70042078	2	2	FALSE	FALSE	TRUE
10	70042083	70042330	3	1	TRUE	TRUE	TRUE
10	70042335	70042486	0	9	FALSE	TRUE	TRUE
10	70042491	70042519	6	0	FALSE	TRUE	TRUE
10	70042524	70042919	4	76	TRUE	TRUE	TRUE
10	70042924	70043115	0	0	FALSE	TRUE	TRUE
10	70043120	70043150	4	0	FALSE	TRUE	TRUE
10	70043155	70043417	0	0	FALSE	TRUE	TRUE
10	70043422	70043612	152	0	TRUE	TRUE	TRUE
10	70043617	70043647	0	0	FALSE	FALSE	FALSE
10	70043652	70043702	0	3	FALSE	FALSE	FALSE
10	70043707	70043782	53	6	TRUE	TRUE	TRUE
10	70043787	70043820	0	1	FALSE	TRUE	TRUE
10	70043825	70044992	0	0	TRUE	TRUE	TRUE
10	70044997	70045003	0	0	FALSE	FALSE	FALSE
10	70045008	70045104	0	0	FALSE	TRUE	TRUE
10	70045109	70045501	1	2	TRUE	TRUE	TRUE
10	70045506	70045583	1	1	FALSE	TRUE	TRUE
10	70045588	70045591	1	4	FALSE	FALSE	FALSE
10	70045596	70045636	0	0	FALSE	FALSE	FALSE
10	70045641	70045988	6	6	TRUE	FALSE	FALSE
10	70045993	70046123	97	2	FALSE	TRUE	TRUE
10	70046128	70046328	1	2	FALSE	TRUE	TRUE
10	70046333	70046374	2	0	FALSE	TRUE	FALSE
10	70046379	70046699	5	0	TRUE	TRUE	FALSE
10	70046704	70046745	0	0	FALSE	FALSE	TRUE
10	70046750	70047155	0	0	FALSE	FALSE	TRUE
10	70047160	70047421	0	1	FALSE	TRUE	TRUE
10	70047426	70047551	0	0	FALSE	TRUE	TRUE
10	70047556	70047628	138	4	TRUE	FALSE	TRUE
10	70047633	70047767	0	0	FALSE	TRUE	TRUE
10	70047772	70047893	41	3	FALSE	TRUE	TRUE
10	70047898	70048074	0	0	FALSE	TRUE	TRUE
10	70048079	70048590	5	12	TRUE	TRUE	TRUE
10	70048595	70048807	0	0	FALSE	TRUE	TRUE
10	70048812	70048880	2	33	TRUE	FALSE	TRUE
10	70048885	70049099	2	8	TRUE	TRUE	TRUE
10	70049104	70049143	98	0	FALSE	FALSE	FALSE
10	70049148	70049530	2	1	TRUE	TRUE	TRUE
10	70049535	70049733	3	0	TRUE	TRUE	FALSE
10	70049738	70049929	0	1	FALSE	TRUE	TRUE
10	70049934	70050161	268	17	TRUE	TRUE	TRUE
10	70050166	70050289	0	18	TRUE	TRUE	FALSE
10	70050294	70050333	2	4	FALSE	TRUE	FALSE
10	70050338	70050343	0	102	FALSE	FALSE	FALSE
10	70050348	70050613	0	1	TRUE	TRUE	TRUE
10	70050618	70050710	0	1	FALSE	TRUE	TRUE
10	70050715	70050744	0	0	FALSE	TRUE	TRUE
10	70050749	70050879	0	13	FALSE	TRUE	TRUE
10	70050884	70050974	1	0	FALSE	TRUE	TRUE
10	70050979	70051048	0	5	FALSE	TRUE	TRUE
10	70051053	70051111	0	2	FALSE	TRUE	TRUE
10	70051116	70051128	1	0	FALSE	FALSE	FALSE
10	70051133	70051139	1	1	FALSE	FALSE	FALSE
10	70051144	70051173	0	0	FALSE	TRUE	TRUE
10	70051178	70051365	0	1	FALSE	TRUE	TRUE
10	70051370	70051564	21	1	FALSE	TRUE	TRUE
10	70051569	70051786	0	7	TRUE	TRUE	TRUE
10	70051791	70051987	1	0	FALSE	TRUE	TRUE
10	70051992	70052046	1	1	FALSE	TRUE	TRUE
10	70052051	70052288	332	0	TRUE	TRUE	TRUE
10	70052293	70052465	2	1	TRUE	FALSE	TRUE
10	70052470	70052761	0	6	FALSE	FALSE	FALSE
10	70052766	70052895	0	0	FALSE	TRUE	FALSE
10	70052900	70053125	1	2	FALSE	TRUE	TRUE
10	70053130	70053240	6	9	FALSE	TRUE	TRUE
10	70053245	70053546	18	51	FALSE	TRUE	FALSE
10	70053551	70053839	7	862	TRUE	FALSE	TRUE
10	70053844	70054082	37	358	TRUE	TRUE	FALSE
10	70054087	70054104	74	3	FALSE	FALSE	FALSE
10	70054109	70054329	59	104	FALSE	TRUE	TRUE
10	70054334	70054638	6	86	FALSE	TRUE	TRUE
10	70054643	70054984	436	442	TRUE	FALSE	TRUE
10	70054989	70055383	370	617	TRUE	FALSE	TRUE
10	70055388	70055433	306	493	TRUE	FALSE	FALSE
10	70055438	70055523	0	816	TRUE	TRUE	FALSE
10	70055528	70055896	808	683	TRUE	FALSE	TRUE
10	70055901	70056061	118	183	FALSE	TRUE	TRUE
10	70056066	70056160	649	0	TRUE	TRUE	FALSE
10	70056165	70056214	163	182	FALSE	TRUE	TRUE
10	70056219	70056232	180	194	FALSE	FALSE	FALSE
10	70056237	70056380	571	905	TRUE	TRUE	TRUE
10	70056385	70056579	532	718	TRUE	TRUE	FALSE
10	70056584	70056724	112	151	FALSE	TRUE	TRUE
10	70056729	70056916	945	910	TRUE	TRUE	TRUE
10	70056921	70057154	923	845	TRUE	TRUE	TRUE
10	70057159	70057171	0	104	FALSE	FALSE	FALSE
10	70057176	70057588	949	852	TRUE	TRUE	TRUE
10	70057593	70057747	88	34	FALSE	FALSE	TRUE
10	70057752	70057871	78	60	FALSE	TRUE	TRUE
10	70057876	70057958	428	633	TRUE	TRUE	TRUE
10	70057963	70058087	716	158	TRUE	FALSE	TRUE
10	70058092	70058118	64	61	FALSE	FALSE	TRUE
10	70058123	70058273	193	0	TRUE	FALSE	TRUE
10	70058278	70058501	26	0	FALSE	TRUE	TRUE
10	70058506	70059233	82	7	TRUE	TRUE	TRUE
10	70059238	70059288	4	0	FALSE	TRUE	TRUE
10	70059293	70059427	213	8	TRUE	TRUE	FALSE
10	70059432	70059563	1	0	FALSE	FALSE	FALSE
10	70059568	70059631	6	9	FALSE	FALSE	TRUE
10	70059636	70059801	2	2	TRUE	TRUE	TRUE
10	70059806	70059846	0	0	FALSE	FALSE	FALSE
10	70059851	70059926	2	0	FALSE	TRUE	TRUE
10	70059931	70060034	3	1	FALSE	TRUE	TRUE
10	70060039	70060066	1	2	FALSE	TRUE	TRUE
10	70060071	70060132	9	3	FALSE	TRUE	TRUE
10	70060137	70060394	3	2	TRUE	TRUE	TRUE
10	70060399	70060851	491	0	TRUE	TRUE	TRUE
10	70060856	70060931	12	21	TRUE	FALSE	FALSE
10	70060936	70061173	0	30	FALSE	TRUE	TRUE
10	70061178	70061216	3	0	FALSE	TRUE	TRUE
10	70061221	70061731	2	38	TRUE	TRUE	TRUE
10	70061736	70061801	3	0	FALSE	TRUE	TRUE
10	70061806	70061993	10	11	FALSE	TRUE	TRUE
10	70061998	70062551	1	143	TRUE	TRUE	FALSE
10	70062556	70062673	86	0	FALSE	TRUE	TRUE
10	70062678	70062752	0	1	FALSE	TRUE	TRUE
10	70062757	70062974	17	0	FALSE	TRUE	FALSE
10	70062979	70063041	0	1	FALSE	TRUE	TRUE
10	70063046	70063238	0	1	TRUE	FALSE	TRUE
10	70063243	70063721	0	0	FALSE	TRUE	TRUE
10	70063726	70064036	5	3	FALSE	TRUE	TRUE
10	70064041	70064174	1	5	FALSE	TRUE	TRUE
10	70064179	70064503	10	12	FALSE	TRUE	TRUE
10	70064508	70064511	0	1	FALSE	FALSE	FALSE
10	70064516	70064611	0	0	FALSE	TRUE	TRUE
10	70064616	70065180	0	0	FALSE	TRUE	TRUE
10	70065185	70065371	0	1	TRUE	TRUE	TRUE
10	70065376	70065615	0	1	TRUE	FALSE	TRUE
10	70065620	70066378	84	3	TRUE	TRUE	TRUE
10	70066383	70067065	0	23	TRUE	TRUE	TRUE
10	70067070	70067316	316	226	TRUE	TRUE	FALSE
10	70067321	70067456	23	65	FALSE	FALSE	FALSE
10	70067461	70067534	75	0	TRUE	FALSE	FALSE
10	70067539	70067581	30	0	FALSE	TRUE	TRUE
10	70067586	70067599	13	70	FALSE	FALSE	FALSE
10	70067604	70067926	219	485	TRUE	TRUE	TRUE
10	70067931	70068414	381	970	TRUE	TRUE	FALSE
10	70068419	70068496	158	188	FALSE	FALSE	FALSE
10	70068501	70068598	758	621	TRUE	FALSE	TRUE
10	70068603	70068754	114	186	FALSE	FALSE	TRUE
10	70068759	70068878	141	167	FALSE	TRUE	TRUE
10	70068883	70069379	682	670	TRUE	TRUE	FALSE
10	70069384	70069424	185	142	FALSE	FALSE	TRUE
10	70069429	70069434	146	143	FALSE	FALSE	FALSE
10	70069439	70069752	736	877	TRUE	FALSE	FALSE
10	70069757	70070098	136	68	FALSE	TRUE	TRUE
10	70070103	70070272	111	82	FALSE	TRUE	TRUE
10	70070277	70070512	561	0	TRUE	FALSE	TRUE
10	70070517	70070709	0	55	FALSE	TRUE	TRUE
10	70070714	70070791	0	0	FALSE	TRUE	TRUE
10	70070796	70071015	0	309	TRUE	TRUE	FALSE
10	70071020	70071068	24	6	FALSE	FALSE	TRUE
10	70071073	70071258	0	355	TRUE	FALSE	FALSE
10	70071263	70071368	1	2	TRUE	TRUE	FALSE
10	70071373	70071378	0	0	FALSE	FALSE	FALSE
10	70071383	70071462	1	1	FALSE	FALSE	TRUE
10	70071467	70071976	2	404	TRUE	TRUE	TRUE
10	70071981	70072520	1	24	FALSE	TRUE	TRUE
10	70072525	70072568	34	28	FALSE	TRUE	FALSE
10	70072573	70072815	0	0	TRUE	FALSE	TRUE
10	70072820	70072870	18	0	FALSE	TRUE	TRUE
10	70072875	70073387	0	430	TRUE	FALSE	TRUE
10	70073392	70074012	341	926	TRUE	TRUE	FALSE
10	70074017	70074201	127	116	FALSE	TRUE	TRUE
10	70074206	70074700	129	102	FALSE	TRUE	FALSE
10	70074705	70074745	105	0	FALSE	TRUE	TRUE
10	70074750	70074946	912	533	TRUE	FALSE	TRUE
10	70074951	70075066	167	153	FALSE	TRUE	TRUE
10	70075071	70075156	108	167	FALSE	FALSE	FALSE
10	70075161	70075201	152	197	FALSE	FALSE	TRUE
10	70075206	70075435	742	841	TRUE	TRUE	TRUE
10	70075440	70075564	128	51	FALSE	TRUE	TRUE
10	70075569	70076011	110	51	FALSE	TRUE	TRUE
10	70076016	70076504	349	68	TRUE	TRUE	TRUE
10	70076509	70076723	77	19	FALSE	FALSE	FALSE
10	70076728	70076823	14	113	FALSE	TRUE	TRUE
10	70076828	70077164	0	1	FALSE	TRUE	TRUE
10	70077169	70077367	51	1	FALSE	TRUE	FALSE
10	70077372	70077416	2	7	FALSE	FALSE	TRUE
10	70077421	70077422	8	11	FALSE	FALSE	FALSE
10	70077427	70078171	0	0	TRUE	FALSE	TRUE
10	70078176	70078235	1	2	FALSE	TRUE	TRUE
10	70078240	70079023	3	2	TRUE	TRUE	TRUE
10	70079028	70079030	0	0	FALSE	FALSE	FALSE
10	70079035	70079060	1	0	FALSE	TRUE	TRUE
10	70079065	70079254	14	2	TRUE	TRUE	FALSE
10	70079259	70079724	0	0	TRUE	FALSE	FALSE
10	70079729	70079778	0	5	FALSE	FALSE	TRUE
10	70079783	70079943	0	2	TRUE	FALSE	TRUE
10	70079948	70080125	165	5	FALSE	TRUE	TRUE
10	70080130	70080554	0	0	TRUE	TRUE	TRUE
10	70080559	70080670	6	4	TRUE	TRUE	TRUE
10	70080675	70080857	111	7	TRUE	TRUE	FALSE
10	70080862	70081179	0	87	TRUE	TRUE	TRUE
10	70081184	70081261	1	1	FALSE	TRUE	TRUE
10	70081266	70081387	1	1	FALSE	TRUE	TRUE
10	70081392	70081784	0	3	FALSE	TRUE	TRUE
10	70081789	70081865	0	3	TRUE	TRUE	FALSE
10	70081870	70081876	2	0	FALSE	FALSE	FALSE
10	70081881	70082017	59	0	FALSE	TRUE	TRUE
10	70082022	70082280	0	5	TRUE	TRUE	TRUE
10	70082285	70082368	3	2	TRUE	FALSE	FALSE
10	70082373	70082476	9	0	FALSE	FALSE	TRUE
10	70082481	70082938	0	4	TRUE	TRUE	FALSE
10	70082943	70083043	2	5	TRUE	FALSE	TRUE
10	70083048	70083099	0	15	TRUE	FALSE	FALSE
10	70083104	70083242	0	0	FALSE	TRUE	TRUE
10	70083247	70083740	0	3	TRUE	TRUE	TRUE
10	70083745	70083855	1	0	FALSE	TRUE	TRUE
10	70083860	70083957	4	8	FALSE	TRUE	TRUE
10	70083962	70084087	2	1	TRUE	TRUE	FALSE
10	70084092	70084132	0	0	FALSE	FALSE	FALSE
10	70084137	70084166	14	2	TRUE	FALSE	FALSE
10	70084171	70084515	123	0	FALSE	FALSE	FALSE
10	70084520	70084571	0	0	FALSE	TRUE	FALSE
10	70084576	70084616	0	0	TRUE	FALSE	FALSE
10	70084621	70084661	0	14	FALSE	FALSE	FALSE
10	70084666	70084815	68	44	TRUE	TRUE	FALSE
10	70084820	70085055	0	0	FALSE	FALSE	TRUE
10	70085060	70085135	5	65	TRUE	TRUE	FALSE
10	70085140	70085490	1	16	TRUE	TRUE	TRUE
10	70085495	70085582	0	61	TRUE	FALSE	TRUE
10	70085587	70085937	1	0	FALSE	TRUE	FALSE
10	70085942	70085947	6	0	FALSE	FALSE	FALSE
10	70085952	70085995	1	1	FALSE	TRUE	TRUE
10	70086000	70086075	1	0	TRUE	FALSE	TRUE
10	70086080	70086431	0	0	FALSE	TRUE	TRUE
10	70086436	70086526	1	3	FALSE	TRUE	TRUE
10	70086531	70086584	0	0	FALSE	TRUE	FALSE
10	70086589	70086618	0	0	FALSE	TRUE	FALSE
10	70086623	70086673	0	0	FALSE	FALSE	FALSE
10	70086678	70086992	50	6	TRUE	FALSE	TRUE
10	70086997	70087215	254	0	TRUE	TRUE	TRUE
10	70087220	70087249	575	1	TRUE	FALSE	FALSE
10	70087254	70087300	0	0	FALSE	FALSE	TRUE
10	70087305	70087304	0	0	FALSE	FALSE	FALSE
10	70087309	70087384	0	5	FALSE	TRUE	TRUE
10	70087389	70088210	1	0	FALSE	FALSE	TRUE
10	70088215	70088249	1	0	FALSE	TRUE	TRUE
